ORDER_ID	CLASS
32031	0
32032	1
32034	1
32036	1
32037	0
32039	0
32043	0
32044	0
32045	0
32047	0
32050	0
32052	1
32053	0
32055	1
32056	0
32057	0
32058	1
32062	1
32071	0
32073	0
32077	0
32081	0
32086	0
32091	0
32092	0
32094	1
32095	0
32099	0
32100	0
32103	0
32106	1
32107	0
32113	0
31595	0
31597	0
31605	0
31608	1
31609	0
31610	0
31611	1
31620	1
31624	1
31625	0
31630	1
31632	0
31635	0
31644	0
31647	0
31648	0
31653	0
31655	0
31659	1
31661	0
31664	1
31666	1
31669	0
31672	0
31680	0
31681	0
31682	0
31683	1
31685	0
31689	0
31692	0
31693	0
31701	0
31704	1
31705	0
31706	0
31707	0
31710	1
31711	0
31713	0
31717	0
31718	0
31723	0
31724	1
31725	0
31726	0
31728	0
31729	1
31730	0
31734	0
31735	0
31737	0
31746	1
31748	0
31754	0
31755	0
31756	0
31768	0
31771	0
31778	1
31781	0
31782	0
31784	0
31786	1
31788	0
31791	1
31792	0
31797	0
31800	0
31806	0
31811	0
31818	0
31825	0
31826	0
31828	0
31830	0
31833	0
31838	0
31840	0
31842	0
31843	0
31845	0
31846	0
31849	1
31850	0
31852	0
31335	0
31336	1
31337	1
31338	0
31340	0
31341	0
31346	0
31348	0
31350	1
31351	1
31352	1
31354	0
31355	0
31359	1
31363	0
31365	0
31368	1
31369	0
31370	0
31373	0
31374	0
31377	0
31379	0
31381	0
31386	1
31388	0
31389	0
31393	0
31398	0
31399	0
31401	1
31402	0
31403	0
31404	0
31405	0
31407	0
31411	1
31415	0
31418	1
31419	1
31424	0
31426	0
31427	0
31430	0
31433	1
31434	1
31436	1
31437	1
31438	0
31439	0
31441	0
31443	0
31445	0
31446	1
31448	0
31449	0
31452	1
31459	0
31460	0
31462	0
31463	1
31464	0
31466	0
31470	1
31471	0
31476	1
31481	0
31482	0
31483	0
31484	0
31486	1
31487	0
31489	0
31491	0
31492	0
31494	0
31496	0
31499	0
31500	1
31501	1
31502	1
31509	0
31510	1
31512	0
31514	0
31516	0
31520	0
31525	0
31528	0
31530	0
31534	0
31536	0
31537	0
31539	0
31543	0
31549	0
31550	0
31551	0
31553	1
31554	0
31557	0
31563	1
31566	0
31567	0
31569	0
31570	1
31571	0
31573	1
31574	1
31575	1
31580	0
31581	0
31582	1
31590	0
31070	0
31071	0
31076	0
31079	0
31080	1
31085	0
31088	1
31090	0
31093	0
31095	0
31096	0
31097	1
31099	0
31103	1
31109	0
31115	0
31117	1
31118	0
31121	1
31128	0
31133	1
31135	0
31139	0
31145	0
31146	1
31157	0
31162	0
31164	0
31166	0
31167	0
31168	0
31169	1
31170	0
31175	0
31177	0
31179	0
31180	1
31187	0
31190	0
31191	0
31193	1
31194	0
31199	1
31200	1
31204	0
31206	0
31217	1
31218	0
31221	0
31227	0
31229	0
31234	0
31235	0
31240	0
31241	0
31243	0
31248	0
31250	0
31251	0
31256	1
31258	0
31260	0
31262	0
31263	0
31266	1
31269	0
31271	0
31272	1
31274	0
31275	0
31278	0
31281	0
31283	0
31286	0
31288	1
31289	0
31290	1
31291	0
31292	1
31293	1
31294	0
31302	0
31303	0
31304	0
31305	0
31307	0
31308	0
31310	0
31314	0
31315	0
31317	1
31320	0
31326	0
31327	0
31328	0
30811	0
30812	0
30818	0
30820	1
30825	1
30826	0
30827	0
30828	1
30829	1
30830	1
30835	0
30837	0
30842	0
30845	0
30847	0
30850	0
30852	0
30853	0
30854	0
30856	0
30857	0
30860	1
30863	1
30868	1
30873	0
30874	1
30875	0
30877	0
30878	0
30885	0
30887	0
30891	1
30893	1
30894	1
30895	0
30899	0
30900	0
30902	0
30906	0
30907	1
30908	0
30909	0
30910	0
30921	0
30926	1
30930	0
30933	1
30934	0
30935	1
30937	0
30939	0
30942	1
30947	0
30949	0
30952	0
30953	0
30954	0
30955	0
30956	0
30959	0
30961	1
30963	0
30964	0
30965	0
30966	0
30971	0
30973	1
30975	0
30976	0
30977	0
30982	0
30986	0
30987	0
30988	0
30989	0
30991	0
30997	0
30998	0
30999	0
31001	0
31003	0
31004	0
31005	0
31007	0
31010	0
31012	1
31013	0
31016	0
31017	0
31019	1
31020	0
31025	0
31027	1
31028	0
31036	0
31037	0
31038	1
31039	0
31040	1
31041	0
31042	0
31046	0
31049	0
31051	0
31052	0
31055	1
31058	0
31064	1
31065	0
31068	0
30551	0
30556	0
30561	1
30564	0
30565	0
30569	0
30570	0
30575	1
30577	1
30578	0
30580	0
30585	0
30586	0
30588	0
30589	1
30593	0
30598	0
30604	1
30610	0
30614	0
30617	1
30620	0
30624	0
30625	1
30629	0
30632	0
30634	0
30635	0
30640	1
30642	0
30649	1
30652	0
30655	0
30657	0
30658	0
30672	1
30674	0
30675	0
30676	0
30678	0
30679	1
30681	0
30682	0
30683	0
30684	0
30685	0
30694	0
30698	0
30699	0
30700	0
30702	0
30703	1
30704	1
30706	0
30708	0
30711	0
30714	0
30715	0
30717	0
30719	0
30720	1
30721	0
30724	0
30725	0
30726	0
30730	0
30731	0
30733	0
30734	1
30737	0
30739	1
30743	1
30747	0
30749	0
30753	0
30755	1
30759	0
30760	0
30763	1
30765	1
30770	0
30772	1
30775	0
30780	0
30782	0
30788	0
30791	0
30792	0
30794	1
30795	0
30796	0
30797	0
30802	0
30804	0
30805	0
30807	1
30291	0
30296	0
30299	0
30303	0
30306	0
30311	0
30312	0
30314	0
30317	0
30319	0
30320	0
30321	0
30322	1
30323	1
30324	1
30327	0
30331	0
30332	0
30334	0
30335	0
30336	0
30338	0
30339	1
30341	0
30345	0
30346	0
30351	1
30352	0
30356	0
30363	0
30364	0
30367	0
30369	0
30373	1
30377	0
30378	0
30384	0
30385	1
30386	0
30389	0
30393	1
30397	0
30401	0
30402	0
30405	0
30408	0
30410	1
30412	1
30413	0
30415	0
30416	0
30419	0
30420	0
30421	0
30422	0
30425	0
30428	0
30429	1
30431	0
30442	0
30450	0
30453	0
30454	0
30457	1
30458	1
30462	1
30465	0
30466	1
30470	0
30473	0
30476	0
30481	0
30484	1
30486	0
30487	1
30488	0
30492	0
30494	0
30496	0
30497	0
30502	0
30503	0
30505	0
30506	0
30507	0
30508	0
30511	0
30515	0
30516	0
30518	0
30522	0
30523	0
30530	0
30532	1
30534	0
30537	0
30538	0
30539	1
30540	0
30543	0
30546	0
30030	1
30034	1
30039	0
30040	0
30045	0
30046	0
30047	1
30051	1
30055	1
30059	0
30062	0
30063	0
30064	0
30065	0
30066	0
30070	0
30071	0
30072	0
30074	0
30076	1
30079	0
30081	0
30082	1
30083	0
30086	0
30087	0
30089	0
30093	0
30097	0
30102	0
30103	0
30110	1
30112	0
30113	0
30114	0
30119	0
30120	0
30123	0
30124	1
30128	1
30130	1
30133	0
30134	0
30136	0
30137	0
30141	0
30144	1
30145	0
30153	1
30154	0
30157	0
30158	0
30160	0
30167	1
30169	0
30171	0
30178	0
30181	0
30183	0
30185	0
30186	0
30187	0
30189	0
30195	1
30197	1
30198	1
30199	0
30200	0
30201	0
30202	0
30203	0
30206	0
30207	1
30209	0
30211	0
30215	1
30216	0
30217	1
30219	0
30222	0
30226	0
30227	0
30229	0
30231	0
30233	1
30236	0
30239	1
30240	0
30241	0
30245	0
30248	0
30254	0
30255	0
30256	0
30259	0
30264	0
30272	0
30273	0
30274	0
30278	1
30280	0
30281	0
30284	0
30286	0
30287	0
29773	1
29776	0
29778	0
29779	0
29780	1
29782	0
29783	1
29784	0
29785	1
29786	0
29788	0
29790	0
29794	0
29796	0
29800	0
29802	0
29815	0
29816	0
29818	0
29819	1
29821	0
29822	0
29825	0
29829	1
29831	1
29832	0
29834	0
29835	1
29838	0
29839	1
29840	0
29843	0
29846	0
29851	0
29852	0
29855	0
29857	0
29860	0
29861	1
29862	0
29867	1
29868	0
29871	0
29879	0
29881	1
29885	1
29886	0
29887	1
29888	0
29889	0
29890	0
29893	0
29895	0
29897	0
29905	1
29906	1
29907	1
29909	0
29917	0
29923	0
29926	0
29927	0
29929	1
29930	0
29931	0
29932	0
29937	0
29941	0
29942	0
29948	0
29950	1
29951	1
29952	0
29953	0
29962	0
29963	0
29964	0
29968	0
29971	1
29977	0
29980	1
29982	1
29984	0
29986	0
29987	0
29990	0
29991	0
29992	0
29994	0
29997	0
30000	1
30006	0
30007	0
30011	1
30012	0
30014	0
30016	0
30018	1
30021	0
30022	0
30025	0
30028	0
29509	1
29512	0
29515	0
29516	0
29517	0
29518	0
29519	1
29522	0
29524	0
29528	0
29531	0
29535	0
29539	0
29551	1
29552	0
29557	0
29564	0
29566	1
29569	0
29570	1
29573	0
29574	0
29575	0
29580	0
29585	0
29586	0
29590	1
29591	0
29592	0
29595	0
29601	0
29602	1
29603	0
29604	0
29606	0
29608	1
29609	0
29610	0
29620	1
29623	0
29625	1
29628	0
29629	0
29636	0
29637	1
29642	0
29643	0
29646	1
29647	0
29649	0
29650	0
29651	0
29652	0
29653	0
29655	0
29656	0
29657	0
29659	0
29660	1
29661	0
29664	0
29666	0
29667	0
29668	0
29669	0
29670	0
29674	0
29678	1
29682	0
29683	0
29684	1
29685	0
29686	1
29690	0
29692	0
29693	1
29698	1
29699	0
29700	0
29702	1
29710	1
29712	1
29714	1
29716	0
29723	0
29727	0
29730	0
29731	0
29732	0
29734	0
29736	0
29738	0
29742	0
29744	0
29752	1
29753	0
29762	0
29763	0
29769	0
29249	0
29254	0
29261	0
29262	0
29263	0
29264	1
29266	0
29271	0
29272	0
29279	0
29280	1
29282	1
29284	1
29285	1
29288	1
29289	1
29291	0
29293	1
29300	1
29301	1
29304	0
29306	1
29308	0
29311	0
29314	1
29321	0
29323	0
29324	1
29327	0
29329	1
29331	0
29334	0
29335	1
29342	1
29343	1
29346	1
29347	0
29351	0
29354	1
29356	0
29357	1
29360	0
29362	0
29363	0
29364	0
29366	1
29372	1
29376	1
29379	0
29381	0
29383	0
29385	0
29386	1
29387	1
29390	0
29399	0
29400	1
29401	0
29404	0
29407	0
29411	0
29412	1
29413	1
29414	0
29415	0
29418	1
29419	0
29420	0
29423	0
29424	0
29425	0
29426	0
29428	0
29431	0
29433	0
29437	0
29443	0
29444	0
29445	0
29446	0
29448	1
29450	0
29452	0
29455	0
29457	1
29459	1
29460	1
29463	0
29464	1
29474	0
29479	0
29481	0
29485	1
29487	1
29488	0
29492	0
29498	0
29499	0
29501	0
29503	0
29504	0
29505	0
28987	0
28989	0
28990	0
28991	0
28992	0
28993	0
28994	1
29000	0
29001	1
29005	0
29006	0
29009	0
29010	0
29012	0
29016	0
29018	0
29024	0
29025	0
29027	0
29028	0
29030	0
29032	0
29034	0
29035	0
29036	1
29038	1
29041	0
29043	0
29044	0
29045	0
29048	1
29049	1
29050	0
29055	0
29060	0
29061	0
29067	0
29069	1
29070	0
29074	0
29076	0
29079	0
29080	1
29083	0
29085	0
29087	0
29088	0
29089	0
29093	0
29094	0
29097	0
29098	1
29100	0
29101	1
29109	0
29113	0
29120	0
29121	1
29124	0
29127	0
29134	0
29141	0
29142	0
29146	0
29147	0
29148	0
29149	0
29150	0
29151	1
29152	0
29153	0
29155	0
29156	0
29157	0
29162	0
29165	0
29166	0
29169	0
29172	1
29175	0
29183	0
29185	1
29186	0
29187	0
29189	0
29191	1
29192	0
29193	0
29197	1
29204	0
29205	0
29208	1
29209	1
29210	0
29211	0
29215	1
29216	0
29217	0
29218	0
29219	0
29223	0
29224	0
29226	0
29230	0
29232	0
29234	0
29235	0
29238	0
29240	0
29242	0
29244	0
29245	0
28727	1
28729	0
28731	1
28732	0
28733	0
28734	0
28739	1
28741	0
28742	1
28743	0
28745	1
28746	1
28747	0
28748	0
28749	1
28756	1
28760	0
28762	1
28764	0
28766	0
28775	0
28778	1
28779	0
28780	0
28787	0
28795	0
28797	0
28800	0
28802	0
28803	0
28806	0
28807	0
28810	0
28814	0
28815	0
28816	0
28817	1
28819	0
28822	1
28823	0
28827	1
28830	0
28831	0
28834	0
28836	0
28837	0
28838	0
28843	0
28845	0
28848	0
28850	0
28854	0
28855	0
28857	0
28858	0
28861	0
28862	0
28869	0
28872	0
28874	0
28877	0
28880	0
28886	0
28888	1
28889	0
28891	0
28896	0
28897	0
28903	0
28906	0
28907	0
28908	0
28918	0
28925	1
28928	0
28929	0
28931	0
28934	0
28937	0
28944	0
28945	1
28948	0
28952	0
28956	1
28961	0
28965	0
28970	0
28972	1
28975	1
28976	0
28977	0
28978	0
28980	0
28982	1
28983	1
28984	0
28985	0
28470	0
28472	1
28474	0
28478	0
28481	0
28482	0
28484	0
28488	0
28489	0
28490	0
28494	1
28495	1
28499	0
28500	1
28501	0
28502	0
28503	0
28505	0
28506	0
28508	0
28509	0
28510	0
28513	0
28516	0
28518	0
28520	1
28521	1
28522	0
28524	0
28527	0
28528	1
28529	0
28532	1
28535	1
28536	0
28537	1
28538	0
28539	0
28542	0
28544	0
28545	0
28547	0
28549	0
28550	0
28551	0
28552	0
28564	0
28566	0
28567	0
28569	0
28572	1
28574	1
28580	0
28581	0
28584	0
28587	0
28590	0
28592	0
28594	0
28598	0
28600	0
28608	0
28613	1
28616	0
28617	0
28619	0
28625	0
28627	0
28632	1
28634	1
28636	1
28637	0
28639	0
28642	0
28643	0
28647	1
28648	0
28654	0
28655	0
28656	1
28657	0
28661	0
28662	1
28664	1
28665	0
28668	0
28671	0
28673	0
28675	0
28677	0
28679	0
28680	0
28681	0
28682	0
28685	0
28686	1
28689	0
28691	0
28694	0
28697	0
28699	0
28704	0
28707	0
28708	0
28709	0
28710	0
28711	0
28716	0
28718	0
28720	1
28724	0
28725	0
28726	0
28209	1
28210	0
28212	0
28213	1
28216	0
28217	0
28218	1
28220	0
28225	0
28227	1
28229	0
28232	1
28237	0
28241	0
28243	0
28244	0
28249	0
28253	0
28254	0
28255	0
28257	0
28259	0
28265	1
28268	0
28269	1
28271	0
28275	0
28276	1
28278	0
28279	0
28280	0
28284	0
28288	0
28290	0
28293	1
28294	1
28298	1
28299	0
28300	0
28302	0
28306	1
28307	0
28308	0
28310	0
28311	0
28312	0
28314	1
28315	1
28316	0
28317	1
28319	0
28321	1
28329	0
28331	0
28332	0
28333	0
28335	0
28338	0
28343	0
28345	0
28348	1
28351	0
28353	0
28354	0
28360	1
28362	1
28365	1
28366	0
28367	0
28369	1
28374	0
28375	0
28380	0
28381	1
28382	0
28384	0
28387	0
28389	0
28390	0
28391	0
28392	1
28394	0
28402	1
28403	1
28404	0
28405	0
28407	0
28413	0
28415	0
28417	0
28421	0
28423	1
28426	0
28427	0
28428	0
28429	0
28432	0
28434	1
28436	1
28437	1
28438	0
28439	0
28440	0
28442	1
28443	0
28447	1
28450	0
28451	0
28453	0
28455	0
28462	0
27945	1
27949	0
27950	0
27953	0
27956	0
27960	0
27964	1
27965	0
27967	0
27968	0
27971	0
27972	0
27973	0
27974	0
27979	0
27981	0
27983	0
27988	0
27989	0
27990	0
27991	0
27992	0
27996	0
28002	0
28003	1
28004	1
28006	0
28008	0
28011	1
28013	0
28018	1
28019	0
28022	1
28023	0
28024	1
28026	0
28027	1
28028	0
28029	0
28030	0
28031	0
28032	0
28033	0
28035	0
28036	0
28038	0
28042	1
28044	0
28045	1
28052	0
28058	1
28059	1
28062	0
28063	0
28064	0
28067	0
28068	0
28069	0
28075	0
28077	0
28080	1
28081	1
28082	1
28083	1
28087	0
28090	0
28091	0
28092	1
28093	0
28096	1
28100	0
28104	0
28105	1
28115	0
28117	0
28118	0
28123	1
28128	1
28135	0
28136	0
28137	0
28139	0
28140	0
28141	0
28142	0
28145	0
28151	0
28152	0
28153	0
28157	0
28160	0
28168	0
28169	1
28173	1
28177	0
28178	0
28179	0
28180	1
28182	0
28183	0
28184	0
28186	0
28188	0
28190	0
28193	0
28194	0
28195	1
28198	1
28201	0
28203	0
28206	0
27688	0
27689	0
27696	0
27697	0
27698	0
27702	0
27703	1
27704	0
27708	0
27709	0
27710	0
27714	0
27716	0
27717	0
27720	0
27721	0
27722	0
27724	0
27726	0
27727	0
27728	0
27729	0
27732	1
27734	1
27735	0
27736	0
27740	0
27742	0
27744	0
27746	0
27747	0
27749	0
27750	0
27756	0
27758	1
27759	1
27760	0
27761	0
27767	1
27768	0
27769	0
27772	0
27776	0
27779	1
27782	0
27783	1
27784	0
27786	1
27788	0
27789	1
27793	0
27794	0
27795	0
27796	1
27799	0
27801	0
27803	0
27804	0
27809	0
27810	1
27811	0
27813	1
27817	1
27823	1
27825	0
27827	1
27829	0
27832	0
27833	0
27835	0
27836	0
27842	0
27845	0
27849	1
27855	0
27856	0
27857	0
27859	0
27860	0
27864	0
27866	0
27867	0
27871	1
27872	1
27873	0
27875	0
27877	0
27880	0
27883	1
27884	0
27885	0
27886	1
27889	0
27890	0
27891	1
27892	1
27893	0
27899	0
27906	0
27909	1
27912	1
27914	1
27917	0
27919	1
27922	0
27928	0
27931	0
27932	0
27936	0
27938	0
27939	0
27941	0
27943	0
27426	0
27427	0
27438	1
27440	0
27441	0
27445	1
27447	1
27449	1
27456	1
27457	1
27459	0
27460	1
27462	1
27464	1
27467	0
27470	1
27474	0
27475	0
27480	0
27488	0
27489	0
27490	1
27492	1
27493	0
27496	0
27498	0
27499	0
27500	0
27502	0
27504	1
27505	0
27506	0
27509	0
27516	0
27517	0
27518	0
27526	0
27527	0
27528	1
27531	0
27532	1
27533	0
27534	0
27535	1
27537	0
27543	1
27548	1
27550	0
27552	0
27556	1
27557	0
27563	0
27566	1
27570	0
27572	0
27580	1
27582	0
27583	0
27584	0
27585	0
27593	0
27596	0
27597	0
27605	0
27607	0
27611	0
27613	0
27618	1
27622	1
27625	0
27628	1
27632	1
27636	0
27637	0
27638	0
27639	0
27641	0
27643	1
27644	0
27651	1
27657	0
27663	0
27665	1
27666	1
27669	0
27670	0
27671	0
27672	1
27674	0
27679	0
27681	0
27167	1
27168	0
27171	1
27173	0
27174	0
27177	0
27180	0
27181	1
27182	1
27186	1
27188	0
27194	0
27200	1
27201	0
27202	0
27207	1
27208	0
27210	0
27211	0
27212	0
27213	0
27217	0
27219	0
27223	0
27230	0
27232	1
27233	0
27234	0
27235	0
27236	1
27237	1
27240	0
27246	1
27247	0
27249	0
27250	1
27259	0
27260	0
27264	1
27265	0
27275	0
27279	0
27284	0
27290	1
27295	0
27296	0
27300	0
27301	0
27303	0
27305	0
27307	0
27308	0
27314	0
27316	0
27317	0
27318	0
27319	0
27320	0
27323	0
27332	0
27334	0
27338	0
27339	0
27340	0
27341	0
27342	0
27345	0
27348	0
27349	0
27351	0
27353	0
27354	0
27359	0
27363	0
27365	0
27368	0
27369	1
27372	0
27378	0
27380	0
27381	0
27384	1
27386	0
27389	0
27392	1
27393	0
27394	0
27397	0
27398	0
27404	0
27406	1
27408	0
27410	0
27411	0
27413	0
27415	0
27416	1
27419	0
27422	0
27425	0
26903	0
26904	0
26909	0
26912	0
26914	0
26918	0
26921	0
26922	1
26929	0
26931	0
26932	0
26934	0
26935	0
26937	0
26938	1
26942	0
26943	0
26945	0
26947	0
26953	0
26954	1
26956	1
26959	0
26966	0
26969	1
26973	0
26974	0
26977	0
26978	0
26980	0
26984	0
26986	1
26989	0
26990	0
26992	1
26993	0
26995	0
26996	0
27000	0
27001	0
27003	0
27004	0
27005	0
27013	0
27017	1
27019	1
27024	0
27026	0
27027	1
27032	1
27036	0
27037	0
27039	1
27042	0
27043	0
27044	0
27047	0
27050	0
27051	1
27053	1
27055	0
27058	0
27061	1
27065	0
27067	0
27069	0
27074	0
27075	1
27078	0
27081	0
27083	0
27084	1
27086	0
27087	0
27088	0
27091	1
27092	0
27098	0
27099	0
27101	0
27104	0
27110	0
27112	0
27114	0
27115	0
27118	0
27122	1
27123	0
27126	0
27129	0
27130	0
27131	0
27133	0
27135	0
27137	0
27138	0
27142	0
27145	0
27147	0
27148	1
27149	0
27150	0
27151	1
27153	0
27158	0
27160	0
27163	0
27164	1
27166	0
26644	1
26645	0
26648	0
26649	0
26650	0
26652	1
26654	0
26657	0
26662	1
26671	1
26674	0
26678	1
26679	1
26682	1
26684	0
26686	1
26689	1
26690	1
26692	1
26700	0
26702	0
26704	1
26707	1
26711	0
26712	0
26714	0
26715	0
26718	0
26727	1
26728	0
26730	0
26734	1
26740	0
26741	1
26743	0
26747	0
26749	0
26750	1
26751	0
26752	0
26756	0
26758	0
26765	0
26768	0
26770	0
26772	0
26773	0
26774	0
26775	1
26778	0
26779	0
26783	0
26784	1
26786	0
26789	0
26793	0
26794	1
26795	0
26799	1
26800	0
26802	0
26806	0
26808	0
26809	0
26810	0
26811	0
26813	0
26815	1
26818	0
26819	0
26820	0
26823	0
26825	0
26827	0
26833	1
26835	1
26836	0
26837	0
26840	0
26841	1
26843	1
26844	0
26846	0
26849	1
26850	0
26852	0
26857	0
26858	0
26864	0
26865	0
26867	0
26869	0
26870	0
26872	1
26875	0
26878	0
26880	1
26881	1
26883	0
26884	0
26886	0
26889	1
26891	0
26896	0
26897	0
26898	0
26902	0
26398	0
26400	0
26402	0
26403	0
26411	1
26413	1
26416	0
26418	0
26419	0
26422	0
26423	0
26425	0
26427	0
26429	0
26430	0
26431	0
26433	0
26434	0
26436	0
26438	1
26441	1
26442	1
26446	0
26450	0
26455	0
26456	0
26457	0
26458	0
26460	0
26461	1
26464	0
26465	0
26466	0
26467	0
26468	0
26474	0
26475	0
26478	0
26479	0
26481	0
26489	0
26491	0
26495	0
26499	0
26501	0
26503	0
26505	0
26507	0
26510	1
26513	0
26516	0
26519	0
26521	1
26522	0
26523	1
26533	0
26539	0
26540	0
26541	1
26542	1
26543	1
26544	0
26545	1
26546	0
26547	0
26548	0
26554	0
26557	1
26559	1
26564	0
26565	1
26566	0
26568	0
26569	1
26583	0
26584	0
26586	0
26588	1
26594	0
26595	1
26600	1
26602	0
26604	1
26607	0
26611	0
26615	0
26616	0
26621	0
26631	0
26633	0
26635	0
26637	0
26639	0
26640	0
26642	0
26643	0
26131	1
26132	0
26135	1
26138	0
26146	0
26149	0
26150	0
26151	0
26154	0
26155	0
26157	1
26158	1
26159	0
26160	1
26166	0
26171	0
26173	0
26174	1
26177	0
26180	0
26181	0
26182	0
26183	0
26185	1
26186	0
26190	1
26193	0
26194	1
26197	0
26199	1
26201	0
26202	0
26203	0
26204	0
26205	0
26206	0
26212	0
26214	1
26216	0
26217	0
26218	1
26222	1
26224	1
26226	0
26229	0
26230	1
26233	0
26236	0
26241	0
26243	1
26244	0
26247	0
26248	0
26249	1
26254	0
26256	0
26258	0
26260	1
26261	1
26268	1
26270	0
26272	1
26273	0
26278	1
26279	1
26283	0
26286	0
26289	0
26290	0
26293	0
26294	0
26295	0
26296	0
26297	0
26299	0
26303	1
26305	0
26307	0
26308	0
26309	0
26312	0
26317	0
26319	0
26323	0
26329	0
26330	0
26333	0
26334	0
26336	0
26337	0
26338	0
26339	1
26343	0
26344	0
26345	0
26346	1
26350	1
26351	0
26354	0
26357	0
26362	0
26363	1
26364	0
26365	1
26377	0
26382	1
25866	0
25870	0
25874	0
25877	0
25879	0
25882	1
25885	0
25891	0
25894	0
25897	1
25898	0
25902	0
25904	0
25906	1
25910	0
25911	1
25915	0
25920	0
25921	0
25926	1
25931	0
25940	0
25942	0
25945	0
25946	0
25947	0
25956	0
25958	0
25959	0
25960	0
25961	0
25963	0
25965	0
25968	0
25969	0
25972	0
25973	0
25974	0
25976	0
25977	0
25981	0
25982	0
25985	0
25987	0
25989	0
25990	0
25992	0
25993	0
25994	0
25998	0
25999	1
26005	1
26006	0
26011	0
26012	1
26014	0
26016	0
26020	0
26023	0
26025	0
26028	0
26031	0
26032	0
26033	0
26035	0
26037	0
26040	0
26049	1
26050	0
26052	0
26058	0
26060	1
26062	0
26063	1
26064	1
26065	0
26071	0
26074	0
26076	0
26080	0
26081	0
26082	1
26083	0
26084	0
26087	0
26088	0
26099	0
26103	0
26108	1
26109	0
26110	0
26111	1
26113	0
26114	1
26115	0
26116	1
26117	0
26121	0
26123	0
26125	0
26126	0
25607	0
25612	0
25613	0
25614	0
25616	0
25618	0
25621	1
25622	0
25623	1
25624	1
25630	0
25637	0
25639	0
25642	1
25643	0
25644	0
25646	0
25647	0
25649	0
25650	0
25656	0
25661	1
25662	1
25664	1
25665	0
25669	0
25673	1
25674	0
25675	1
25684	0
25685	0
25689	0
25691	0
25695	0
25698	0
25700	1
25701	0
25708	1
25709	0
25712	0
25716	0
25717	0
25719	1
25720	0
25723	0
25728	0
25731	0
25734	0
25737	0
25739	1
25744	0
25745	1
25749	1
25751	0
25753	1
25756	0
25758	0
25759	0
25760	0
25763	0
25769	0
25773	0
25774	0
25778	0
25780	0
25787	0
25788	0
25790	0
25794	1
25801	0
25805	1
25806	0
25808	0
25809	0
25814	0
25815	1
25816	0
25818	0
25821	1
25822	0
25826	0
25829	0
25830	1
25836	1
25837	0
25838	0
25839	0
25840	0
25842	0
25843	0
25845	0
25846	1
25848	0
25854	0
25857	0
25858	0
25860	1
25346	0
25347	0
25353	0
25354	0
25358	1
25359	0
25360	1
25361	0
25363	0
25364	0
25369	0
25370	0
25371	0
25372	0
25373	0
25375	0
25379	0
25381	1
25385	0
25388	0
25393	1
25394	0
25399	0
25401	0
25402	0
25403	0
25404	0
25406	0
25408	0
25410	0
25417	0
25418	1
25422	0
25427	0
25428	0
25430	0
25433	1
25435	0
25436	0
25438	1
25445	0
25446	0
25448	0
25449	0
25451	0
25454	0
25457	0
25462	0
25467	0
25468	1
25469	1
25470	0
25473	1
25476	1
25479	0
25482	0
25484	0
25489	1
25493	0
25494	0
25495	1
25496	0
25497	0
25498	0
25499	0
25501	0
25507	0
25509	0
25510	0
25511	0
25512	0
25513	0
25514	0
25515	1
25516	0
25520	1
25523	1
25524	0
25525	0
25529	0
25532	0
25534	0
25535	0
25538	1
25539	0
25540	0
25541	1
25542	0
25544	1
25546	0
25550	0
25554	0
25555	0
25556	0
25558	0
25559	0
25561	0
25562	0
25563	0
25565	0
25569	1
25576	0
25579	1
25588	1
25593	1
25595	0
25596	0
25597	0
25598	0
25601	0
25602	0
25089	1
25093	0
25095	1
25096	0
25098	1
25102	0
25104	0
25106	0
25111	1
25112	0
25116	0
25122	0
25127	0
25129	0
25130	0
25131	0
25132	0
25136	0
25137	0
25138	0
25145	1
25146	0
25147	1
25151	0
25153	0
25160	0
25161	0
25163	0
25164	1
25166	1
25167	0
25168	0
25169	0
25170	0
25171	0
25172	1
25173	0
25174	0
25178	0
25180	0
25184	0
25186	0
25189	0
25194	0
25205	0
25208	0
25212	0
25213	0
25215	0
25216	0
25220	1
25223	0
25224	0
25225	1
25226	1
25227	0
25228	0
25231	0
25232	0
25234	0
25235	0
25236	1
25238	1
25241	0
25242	0
25243	0
25247	0
25253	0
25255	1
25257	0
25263	1
25264	1
25266	1
25267	0
25269	0
25271	0
25274	0
25281	1
25282	0
25283	0
25284	0
25286	0
25287	1
25290	0
25292	0
25293	1
25295	0
25296	0
25297	0
25302	1
25305	1
25306	0
25307	0
25309	0
25310	1
25312	0
25313	1
25315	1
25317	0
25320	0
25321	1
25326	0
25327	0
25329	1
25332	0
25333	0
25335	0
25338	0
25341	0
25344	0
25345	0
24826	0
24827	0
24828	0
24831	0
24835	0
24838	0
24839	1
24843	0
24844	1
24845	0
24846	0
24851	0
24854	1
24856	0
24858	0
24859	1
24863	0
24864	0
24867	0
24868	1
24870	0
24872	0
24874	0
24877	1
24880	0
24881	0
24883	1
24884	0
24885	0
24886	0
24888	0
24890	1
24892	1
24893	1
24895	0
24896	0
24898	1
24900	0
24903	1
24905	0
24906	1
24908	1
24909	1
24910	1
24911	0
24914	1
24915	1
24917	0
24921	1
24922	0
24923	1
24927	0
24936	0
24938	1
24941	0
24942	0
24943	0
24947	0
24948	0
24950	0
24952	1
24955	0
24958	1
24960	0
24961	0
24965	0
24968	1
24970	1
